"","date","OAS","TED","TreasurySpread"
"627",2007-11-06,4.66,1.24,0.68
"628",2007-11-07,4.76,1.5,0.73
"629",2007-11-08,4.91,1.59,0.81
"630",2007-11-09,5.02,1.69,0.81
"631",2007-11-13,5.07,1.46,0.72
"632",2007-11-14,5.04,1.55,0.71
"633",2007-11-15,5.25,1.68,0.82
"634",2007-11-16,5.37,1.63,0.82
"635",2007-11-19,5.61,1.66,0.89
"636",2007-11-20,5.71,1.83,0.92
"637",2007-11-21,5.87,1.99,1.01
"638",2007-11-23,5.8,1.89,0.94
"639",2007-11-26,5.92,1.99,0.91
"640",2007-11-27,5.88,1.98,0.9
"641",2007-11-28,5.73,2.1,0.86
"642",2007-11-29,5.73,2.2,0.88
"643",2007-11-30,5.75,2.05,0.93
"644",2007-12-03,5.82,2.15,0.99
"645",2007-12-04,5.89,2.15,0.99
"646",2007-12-05,5.86,2.15,1.02
"647",2007-12-06,5.78,2.13,0.99
"648",2007-12-07,5.63,2.1,1
"649",2007-12-10,5.55,2.15,0.98
"650",2007-12-11,5.68,2.24,1.04
"651",2007-12-12,5.61,2.25,0.98
"652",2007-12-13,5.58,2.19,0.97
"653",2007-12-14,5.54,2.16,0.93
"654",2007-12-17,5.58,1.93,0.96
"655",2007-12-18,5.66,1.95,0.95
"656",2007-12-19,5.71,2.06,0.94
"657",2007-12-20,5.79,2.03,0.95
"658",2007-12-21,5.68,1.94,0.99
"659",2007-12-24,5.65,1.58,0.99
"660",2007-12-27,5.64,1.74,0.97
"661",2007-12-28,5.73,1.63,0.99
"662",2007-12-31,5.92,1.41,0.99
"663",2008-01-02,6.1,1.5,1.03
"664",2008-01-03,6.17,1.49,1.08
"665",2008-01-04,6.36,1.5,1.14
"666",2008-01-07,6.45,1.35,1.1
"667",2008-01-08,6.51,1.34,1.1
"668",2008-01-09,6.73,1.3,1.13
"669",2008-01-10,6.63,1.22,1.2
"670",2008-01-11,6.68,1.24,1.23
"671",2008-01-14,6.66,0.94,1.23
"672",2008-01-15,6.74,0.91,1.19
"673",2008-01-16,6.83,0.89,1.23
"674",2008-01-17,6.99,0.93,1.22
"675",2008-01-18,7.04,1.1,1.3
"676",2008-01-22,7.39,1.42,1.44
"677",2008-01-23,7.48,1.17,1.42
"678",2008-01-24,7.12,0.92,1.43
"679",2008-01-25,6.99,1.06,1.38
"680",2008-01-28,7.03,0.96,1.41
"681",2008-01-29,6.85,1.01,1.4
"682",2008-01-30,6.78,1.08,1.48
"683",2008-01-31,6.95,1.19,1.5
"684",2008-02-01,6.96,1.04,1.53
"685",2008-02-04,6.92,0.92,1.6
"686",2008-02-05,7.06,1.02,1.68
"687",2008-02-06,7.09,1.08,1.65
"688",2008-02-07,7.1,0.98,1.75
"689",2008-02-08,7.25,0.91,1.71
"690",2008-02-11,7.37,0.82,1.69
"691",2008-02-12,7.37,0.82,1.72
"692",2008-02-13,7.38,0.84,1.79
"693",2008-02-14,7.25,0.81,1.92
"694",2008-02-15,7.3,0.91,1.85
"695",2008-02-19,7.25,0.84,1.83
"696",2008-02-20,7.25,0.88,1.79
"697",2008-02-21,7.35,0.94,1.79
"698",2008-02-22,7.35,0.93,1.81
"699",2008-02-25,7.21,0.94,1.78
"700",2008-02-26,7.17,1,1.84
"701",2008-02-27,7.18,1.14,1.84
"702",2008-02-28,7.37,1.22,1.84
"703",2008-02-29,7.67,1.25,1.88
"704",2008-03-03,7.75,1.34,1.93
"705",2008-03-04,7.76,1.38,1.98
"706",2008-03-05,7.68,1.5,2.04
"707",2008-03-06,7.79,1.62,2.09
"708",2008-03-07,7.92,1.52,2.03
"709",2008-03-10,8.08,1.57,1.99
"710",2008-03-11,7.95,1.42,1.86
"711",2008-03-12,8.13,1.4,1.86
"712",2008-03-13,8.27,1.47,1.93
"713",2008-03-14,8.38,1.6,1.97
"714",2008-03-17,8.62,1.49,1.99
"715",2008-03-18,8.39,1.63,1.9
"716",2008-03-19,8.37,2,1.84
"717",2008-03-20,8.4,1.99,1.75
"718",2008-03-25,7.97,1.38,1.72
"719",2008-03-26,7.99,1.4,1.8
"720",2008-03-27,7.94,1.42,1.83
"721",2008-03-28,7.99,1.39,1.8
"722",2008-03-31,8.21,1.33,1.83
"723",2008-04-01,8.02,1.3,1.77
"724",2008-04-02,7.86,1.31,1.72
"725",2008-04-03,7.78,1.35,1.7
"726",2008-04-04,7.76,1.4,1.67
"727",2008-04-07,7.54,1.28,1.62
"728",2008-04-08,7.58,1.32,1.71
"729",2008-04-09,7.71,1.43,1.72
"730",2008-04-10,7.7,1.46,1.71
"731",2008-04-11,7.76,1.54,1.73
"732",2008-04-14,7.74,1.64,1.75
"733",2008-04-15,7.65,1.63,1.76
"734",2008-04-16,7.46,1.62,1.74
"735",2008-04-17,7.36,1.61,1.62
"736",2008-04-18,7.15,1.59,1.58
"737",2008-04-21,7.13,1.59,1.55
"738",2008-04-22,7.07,1.66,1.5
"739",2008-04-23,7.05,1.68,1.55
"740",2008-04-24,6.92,1.67,1.46
"741",2008-04-25,6.84,1.6,1.47
"742",2008-04-28,6.85,1.48,1.5
"743",2008-04-29,6.86,1.43,1.5
"744",2008-04-30,6.86,1.44,1.48
"745",2008-05-01,6.81,1.36,1.41
"746",2008-05-02,6.64,1.3,1.42
"747",2008-05-06,6.7,1.16,1.55
"748",2008-05-07,6.72,1.09,1.56
"749",2008-05-08,6.83,1.09,1.54
"750",2008-05-09,6.9,1.03,1.52
"751",2008-05-12,6.9,0.94,1.48
"752",2008-05-13,6.76,0.88,1.43
"753",2008-05-14,6.65,0.93,1.39
"754",2008-05-15,6.69,0.92,1.38
"755",2008-05-16,6.63,0.88,1.38
"756",2008-05-19,6.6,0.89,1.41
"757",2008-05-20,6.68,0.83,1.44
"758",2008-05-21,6.64,0.81,1.4
"759",2008-05-22,6.59,0.81,1.36
"760",2008-05-23,6.7,0.83,1.39
"761",2008-05-27,6.72,0.78,1.38
"762",2008-05-28,6.61,0.79,1.41
"763",2008-05-29,6.55,0.81,1.41
"764",2008-05-30,6.57,0.83,1.4
"765",2008-06-02,6.67,0.86,1.47
"766",2008-06-03,6.78,0.85,1.47
"767",2008-06-04,6.79,0.86,1.51
"768",2008-06-05,6.63,0.86,1.54
"769",2008-06-06,6.68,0.89,1.54
"770",2008-06-09,6.58,0.83,1.29
"771",2008-06-10,6.49,0.81,1.2
"772",2008-06-11,6.56,0.87,1.27
"773",2008-06-12,6.43,0.82,1.2
"774",2008-06-13,6.39,0.86,1.22
"775",2008-06-16,6.37,0.77,1.23
"776",2008-06-17,6.4,0.85,1.29
"777",2008-06-18,6.53,0.91,1.27
"778",2008-06-19,6.53,0.93,1.23
"779",2008-06-20,6.7,0.97,1.28
"780",2008-06-23,6.76,0.95,1.21
"781",2008-06-24,7.01,1.01,1.23
"782",2008-06-25,7.02,1.03,1.3
"783",2008-06-26,7.27,1.1,1.39
"784",2008-06-27,7.41,1.15,1.34
"785",2008-06-30,7.35,0.91,1.36
"786",2008-07-01,7.48,0.95,1.38
"787",2008-07-02,7.53,1,1.39
"788",2008-07-03,7.63,0.98,1.45
"789",2008-07-07,7.76,0.95,1.48
"790",2008-07-08,7.87,0.96,1.44
"791",2008-07-09,7.82,1,1.44
"792",2008-07-10,7.9,1.15,1.39
"793",2008-07-11,7.88,1.21,1.37
"794",2008-07-14,7.89,1.29,1.43
"795",2008-07-15,8.06,1.42,1.48
"796",2008-07-16,8.01,1.44,1.53
"797",2008-07-17,7.79,1.39,1.49
"798",2008-07-18,7.67,1.34,1.45
"799",2008-07-21,7.58,1.34,1.43
"800",2008-07-22,7.6,1.28,1.4
"801",2008-07-23,7.46,1.24,1.35
"802",2008-07-24,7.64,1.17,1.42
"803",2008-07-25,7.6,1.08,1.43
"804",2008-07-28,7.79,1.1,1.47
"805",2008-07-29,7.82,1.11,1.44
"806",2008-07-30,7.81,1.13,1.43
"807",2008-07-31,8,1.14,1.47
"808",2008-08-01,8.13,1.16,1.46
"809",2008-08-04,8.14,1.08,1.45
"810",2008-08-05,8.11,1.08,1.5
"811",2008-08-06,8.05,1.19,1.5
"812",2008-08-07,8.16,1.17,1.49
"813",2008-08-08,8.14,1.13,1.43
"814",2008-08-11,8.07,0.96,1.43
"815",2008-08-12,8.11,0.97,1.46
"816",2008-08-13,8.09,0.98,1.44
"817",2008-08-14,8.11,0.96,1.44
"818",2008-08-15,8.12,1,1.44
"819",2008-08-18,8.17,1.02,1.47
"820",2008-08-19,8.23,1.04,1.51
"821",2008-08-20,8.3,1.13,1.54
"822",2008-08-21,8.29,1.12,1.51
"823",2008-08-22,8.25,1.14,1.45
"824",2008-08-26,8.32,1.13,1.44
"825",2008-08-27,8.34,1.17,1.46
"826",2008-08-28,8.29,1.1,1.42
"827",2008-08-29,8.28,1.12,1.47
"828",2008-09-02,8.42,1.12,1.48
"829",2008-09-03,8.48,1.14,1.45
"830",2008-09-04,8.55,1.16,1.44
"831",2008-09-05,8.55,1.16,1.43
"832",2008-09-08,8.46,1.13,1.36
"833",2008-09-09,8.53,1.19,1.39
"834",2008-09-10,8.55,1.2,1.43
"835",2008-09-11,8.62,1.24,1.46
"836",2008-09-12,8.54,1.36,1.51
"837",2008-09-15,9.05,1.79,1.69
"838",2008-09-16,9.29,2.04,1.59
"839",2008-09-17,9.64,3.03,1.77
"840",2008-09-18,9.83,2.97,1.76
"841",2008-09-19,9.21,2.24,1.62
"842",2008-09-22,9.21,1.91,1.7
"843",2008-09-23,9.39,2.4,1.74
"844",2008-09-24,9.67,2.98,1.77
"845",2008-09-25,9.87,3.02,1.72
"846",2008-09-26,10.25,2.9,1.74
"847",2008-09-29,10.75,2.92,1.91
"848",2008-09-30,10.96,3.15,1.85
"849",2008-10-01,11.24,3.31,1.95
"850",2008-10-02,12,3.59,2.04
"851",2008-10-03,12.24,3.83,2.03
"852",2008-10-06,13.07,3.75,2.05
"853",2008-10-07,13.18,3.51,2.03
"854",2008-10-08,13.51,3.85,2.07
"855",2008-10-09,13.91,4.17,2.19
"856",2008-10-10,15.36,4.58,2.27
"857",2008-10-14,14.5,4.3,2.26
"858",2008-10-15,15.14,4.33,2.4
"859",2008-10-16,15.72,4.05,2.38
"860",2008-10-17,15.95,3.62,2.34
"861",2008-10-20,15.76,2.82,2.2
"862",2008-10-21,15.87,2.74,2.18
"863",2008-10-22,16.05,2.51,2.12
"864",2008-10-23,16.34,2.58,2.09
"865",2008-10-24,16.69,2.66,2.19
"866",2008-10-27,16.81,2.67,2.2
"867",2008-10-28,16.67,2.7,2.24
"868",2008-10-29,16.21,2.81,2.35
"869",2008-10-30,15.91,2.79,2.41
"870",2008-10-31,16.17,2.59,2.45
"871",2008-11-03,16.29,2.37,2.51
"872",2008-11-04,16.18,2.23,2.42
"873",2008-11-05,16.08,2.12,2.37
"874",2008-11-06,16.19,2.08,2.47
"875",2008-11-07,16.31,1.99,2.5
"876",2008-11-10,16.35,1.94,2.55
"877",2008-11-12,16.84,1.95,2.56
"878",2008-11-13,17.06,1.94,2.6
"879",2008-11-14,17.16,2.1,2.5
"880",2008-11-17,17.43,2.12,2.46
"881",2008-11-18,17.96,2.1,2.38
"882",2008-11-19,18.61,2.1,2.29
"883",2008-11-20,19.48,2.12,2.1
"884",2008-11-21,19.92,2.14,2.11
"885",2008-11-24,19.87,2.04,2.04
"886",2008-11-25,19.86,2.1,1.96
"887",2008-11-26,19.76,2.13,1.9
"888",2008-11-28,19.78,2.21,1.93
"889",2008-12-01,20.2,2.15,1.82
"890",2008-12-02,20.19,2.15,1.78
"891",2008-12-03,20.39,2.18,1.8
"892",2008-12-04,20.54,2.17,1.73
"893",2008-12-05,20.74,2.17,1.74
"894",2008-12-08,20.62,2.16,1.8
"895",2008-12-09,20.59,2.13,1.83
"896",2008-12-10,20.66,2.1,1.83
"897",2008-12-11,20.92,1.99,1.85
"898",2008-12-12,21.3,1.9,1.82
"899",2008-12-15,21.82,1.83,1.78
"900",2008-12-16,21.44,1.81,1.72
"901",2008-12-17,21.06,1.53,1.47
"902",2008-12-18,20.72,1.52,1.4
"903",2008-12-19,20.43,1.48,1.39
"904",2008-12-22,20.18,1.46,1.29
"905",2008-12-23,19.82,1.45,1.28
"906",2008-12-24,19.79,1.47,1.3
"907",2008-12-29,19.25,1.4,1.35
"908",2008-12-30,18.48,1.34,1.36
"909",2008-12-31,18.12,1.32,1.49
"910",2009-01-02,17.84,1.33,1.58
"911",2009-01-05,17.44,1.28,1.71
"912",2009-01-06,16.68,1.27,1.71
"913",2009-01-07,16.42,1.29,1.7
"914",2009-01-08,16.67,1.26,1.64
"915",2009-01-09,16.65,1.19,1.68
"916",2009-01-12,16.67,1.04,1.6
"917",2009-01-13,16.82,0.98,1.57
"918",2009-01-14,16.86,0.96,1.51
"919",2009-01-15,16.97,0.98,1.5
"920",2009-01-16,16.79,1.02,1.63
"921",2009-01-20,16.79,0.99,1.67
"922",2009-01-21,16.71,1.01,1.78
"923",2009-01-22,16.69,1.06,1.87
"924",2009-01-23,16.73,1.06,1.82
"925",2009-01-26,16.74,1.03,1.85
"926",2009-01-27,16.76,1.05,1.72
"927",2009-01-28,16.4,0.98,1.82
"928",2009-01-29,16.22,0.94,1.92
"929",2009-01-30,16.22,0.94,1.93
"930",2009-02-02,16.4,0.96,1.87
"931",2009-02-03,16.3,0.91,1.93
"932",2009-02-04,16.15,0.94,1.97
"933",2009-02-05,16.13,0.95,1.97
"934",2009-02-06,16.05,0.96,2.06
"935",2009-02-09,15.98,0.91,2.02
"936",2009-02-10,16.07,0.91,1.98
"937",2009-02-11,16.17,0.93,1.85
"938",2009-02-12,16.27,0.94,1.86
"939",2009-02-13,16.21,0.95,1.92
"940",2009-02-17,16.45,0.93,1.77
"941",2009-02-18,16.59,0.94,1.77
"942",2009-02-19,16.48,0.95,1.84
"943",2009-02-20,16.76,0.98,1.82
"944",2009-02-23,16.85,0.95,1.82
"945",2009-02-24,17.22,0.93,1.77
"946",2009-02-25,17.17,0.96,1.86
"947",2009-02-26,17.18,0.99,1.9
"948",2009-02-27,17.39,1,2.02
"949",2009-03-02,17.84,0.99,2.02
"950",2009-03-03,18.09,1,2.02
"951",2009-03-04,18.28,1.02,2.04
"952",2009-03-05,18.59,1.08,1.93
"953",2009-03-06,18.66,1.09,1.92
"954",2009-03-09,18.86,1.08,1.93
"955",2009-03-10,18.71,1.09,1.98
"956",2009-03-11,18.38,1.1,1.92
"957",2009-03-12,18.29,1.11,1.86
"958",2009-03-13,18.04,1.13,1.91
"959",2009-03-16,17.63,1.07,1.97
"960",2009-03-17,17.58,1.06,1.97
"961",2009-03-18,17.97,1.08,1.69
"962",2009-03-19,17.74,1.03,1.74
"963",2009-03-20,17.74,1.01,1.76
"964",2009-03-23,17.56,1,1.75
"965",2009-03-24,17.45,1.02,1.75
"966",2009-03-25,17.26,1.04,1.85
"967",2009-03-26,17.09,1.08,1.86
"968",2009-03-27,16.75,1.09,1.88
"969",2009-03-30,16.89,1.03,1.89
"970",2009-03-31,17.03,0.98,1.9
"971",2009-04-01,17.12,0.96,1.85
"972",2009-04-02,16.78,0.95,1.89
"973",2009-04-03,16.53,0.95,1.95
"974",2009-04-06,16.43,0.96,2.01
"975",2009-04-07,16.44,0.95,2.02
"976",2009-04-08,16.36,0.96,1.93
"977",2009-04-09,16.19,0.95,2
"978",2009-04-14,15.85,0.95,1.94
"979",2009-04-15,15.74,0.96,1.96
"980",2009-04-16,15.44,0.98,1.95
"981",2009-04-17,15.05,0.96,1.99
"982",2009-04-20,15.17,0.96,1.95
"983",2009-04-21,15.35,0.95,1.98
"984",2009-04-22,15.27,0.96,1.98
"985",2009-04-23,15.17,0.99,1.99
"986",2009-04-24,14.87,0.97,2.04
"987",2009-04-27,14.91,0.92,2.05
"988",2009-04-28,14.79,0.91,2.1
"989",2009-04-29,14.46,0.92,2.18
"990",2009-04-30,13.45,0.88,2.25
"991",2009-05-01,13.34,0.86,2.29
"992",2009-05-05,13.08,0.8,2.22
"993",2009-05-06,12.94,0.78,2.22
"994",2009-05-07,12.54,0.78,2.29
"995",2009-05-08,12.41,0.76,2.29
"996",2009-05-11,12.58,0.73,2.25
"997",2009-05-12,12.64,0.72,2.27
"998",2009-05-13,12.85,0.71,2.22
"999",2009-05-14,12.91,0.69,2.23
"1000",2009-05-15,12.91,0.66,2.26
"1001",2009-05-18,12.82,0.6,2.29
"1002",2009-05-19,12.67,0.57,2.34
"1003",2009-05-20,12.45,0.54,2.32
"1004",2009-05-21,12.32,0.47,2.46
"1005",2009-05-22,12.13,0.48,2.53
"1006",2009-05-26,12.09,0.48,2.54
"1007",2009-05-27,11.87,0.5,2.75
"1008",2009-05-28,11.74,0.52,2.7
"1009",2009-05-29,11.76,0.52,2.55
"1010",2009-06-01,11.36,0.52,2.74
"1011",2009-06-02,11.19,0.51,2.69
"1012",2009-06-03,11.17,0.5,2.65
"1013",2009-06-04,11.01,0.49,2.76
"1014",2009-06-05,10.7,0.44,2.52
"1015",2009-06-08,10.6,0.46,2.49
"1016",2009-06-09,10.59,0.46,2.53
"1017",2009-06-10,10.42,0.46,2.6
"1018",2009-06-11,10.43,0.44,2.53
"1019",2009-06-12,10.41,0.44,2.51
"1020",2009-06-15,10.4,0.44,2.5
"1021",2009-06-16,10.48,0.44,2.44
"1022",2009-06-17,10.73,0.44,2.49
"1023",2009-06-18,10.74,0.43,2.58
"1024",2009-06-19,10.75,0.43,2.54
"1025",2009-06-22,10.93,0.41,2.55
"1026",2009-06-23,11.03,0.41,2.51
"1027",2009-06-24,11.01,0.41,2.53
"1028",2009-06-25,11.09,0.42,2.43
"1029",2009-06-26,11.09,0.41,2.42
"1030",2009-06-29,11.05,0.4,2.4
"1031",2009-06-30,10.55,0.4,2.42
"1032",2009-07-01,10.5,0.42,2.5
"1033",2009-07-02,10.52,0.41,2.53
"1034",2009-07-06,10.61,0.36,2.56
"1035",2009-07-07,10.63,0.35,2.49
"1036",2009-07-08,10.84,0.34,2.42
"1037",2009-07-09,10.79,0.32,2.5
"1038",2009-07-10,10.89,0.32,2.41
"1039",2009-07-13,10.92,0.33,2.46
"1040",2009-07-14,10.76,0.33,2.53
"1041",2009-07-15,10.52,0.33,2.6
"1042",2009-07-16,10.57,0.32,2.59
"1043",2009-07-17,10.41,0.33,2.65
"1044",2009-07-20,10.37,0.32,2.62
"1045",2009-07-21,10.29,0.31,2.54
"1046",2009-07-22,10.18,0.31,2.6
"1047",2009-07-23,9.88,0.31,2.64
"1048",2009-07-24,9.8,0.32,2.65
"1049",2009-07-27,9.66,0.31,2.67
"1050",2009-07-28,9.56,0.3,2.6
"1051",2009-07-29,9.44,0.3,2.52
"1052",2009-07-30,9.33,0.3,2.48
"1053",2009-07-31,9.22,0.3,2.39
"1054",2009-08-03,8.99,0.28,2.48
"1055",2009-08-04,8.88,0.29,2.5
"1056",2009-08-05,8.77,0.29,2.57
"1057",2009-08-06,8.73,0.29,2.57
"1058",2009-08-07,8.57,0.28,2.57
"1059",2009-08-10,8.58,0.27,2.56
"1060",2009-08-11,8.64,0.27,2.5
"1061",2009-08-12,8.78,0.28,2.54
"1062",2009-08-13,8.91,0.27,2.47
"1063",2009-08-14,8.94,0.25,2.48
"1064",2009-08-17,9.17,0.25,2.44
"1065",2009-08-18,9.19,0.24,2.45
"1066",2009-08-19,9.25,0.25,2.44
"1067",2009-08-20,9.27,0.24,2.39
"1068",2009-08-21,9.13,0.22,2.43
"1069",2009-08-24,9.14,0.22,2.43
"1070",2009-08-25,9.12,0.21,2.4
"1071",2009-08-26,9.11,0.22,2.38
"1072",2009-08-27,9.07,0.21,2.43
"1073",2009-08-28,9.04,0.2,2.45
"1074",2009-09-01,9.18,0.19,2.46
"1075",2009-09-02,9.23,0.19,2.4
"1076",2009-09-03,9.19,0.17,2.42
"1077",2009-09-04,9.09,0.17,2.51
"1078",2009-09-08,9.03,0.16,2.54
"1079",2009-09-09,8.98,0.16,2.55
"1080",2009-09-10,8.93,0.16,2.46
"1081",2009-09-11,8.78,0.16,2.44
"1082",2009-09-14,8.57,0.15,2.48
"1083",2009-09-15,8.35,0.16,2.51
"1084",2009-09-16,8.09,0.19,2.47
"1085",2009-09-17,8.09,0.19,2.44
"1086",2009-09-18,7.98,0.21,2.46
"1087",2009-09-21,8,0.18,2.47
"1088",2009-09-22,7.93,0.18,2.44
"1089",2009-09-23,7.88,0.18,2.48
"1090",2009-09-24,7.87,0.18,2.47
"1091",2009-09-25,7.89,0.18,2.36
"1092",2009-09-28,7.95,0.17,2.33
"1093",2009-09-29,7.91,0.16,2.31
"1094",2009-09-30,7.93,0.15,2.36
"1095",2009-10-01,8.11,0.18,2.34
"1096",2009-10-02,8.2,0.18,2.36
"1097",2009-10-05,8.15,0.2,2.36
"1098",2009-10-06,8.05,0.2,2.36
"1099",2009-10-07,8.11,0.19,2.34
"1100",2009-10-08,8,0.22,2.37
"1101",2009-10-09,7.87,0.21,2.42
"1102",2009-10-13,7.93,0.21,2.43
"1103",2009-10-14,7.76,0.21,2.49
"1104",2009-10-15,7.69,0.21,2.52
"1105",2009-10-16,7.69,0.21,2.46
"1106",2009-10-19,7.67,0.2,2.42
"1107",2009-10-20,7.66,0.2,2.4
"1108",2009-10-21,7.58,0.21,2.42
"1109",2009-10-22,7.52,0.22,2.47
"1110",2009-10-23,7.45,0.21,2.47
"1111",2009-10-26,7.35,0.2,2.53
"1112",2009-10-27,7.47,0.2,2.5
"1113",2009-10-28,7.59,0.21,2.49
"1114",2009-10-29,7.56,0.22,2.55
"1115",2009-10-30,7.66,0.23,2.51
"1116",2009-11-02,7.6,0.22,2.53
"1117",2009-11-03,7.61,0.22,2.58
"1118",2009-11-04,7.55,0.23,2.66
"1119",2009-11-05,7.56,0.24,2.67
"1120",2009-11-06,7.6,0.21,2.68
"1121",2009-11-09,7.57,0.2,2.65
"1122",2009-11-10,7.52,0.2,2.65
"1123",2009-11-12,7.54,0.2,2.63
"1124",2009-11-13,7.52,0.21,2.61
"1125",2009-11-16,7.55,0.2,2.55
"1126",2009-11-17,7.55,0.21,2.55
"1127",2009-11-18,7.51,0.23,2.59
"1128",2009-11-19,7.55,0.25,2.62
"1129",2009-11-20,7.54,0.24,2.61
"1130",2009-11-23,7.52,0.21,2.6
"1131",2009-11-24,7.56,0.21,2.59
"1132",2009-11-25,7.57,0.21,2.55
"1133",2009-11-27,7.64,0.23,2.53
"1134",2009-11-30,7.65,0.2,2.54
"1135",2009-12-01,7.58,0.2,2.61
"1136",2009-12-02,7.49,0.2,2.6
"1137",2009-12-03,7.4,0.2,2.65
"1138",2009-12-04,7.24,0.2,2.64
"1139",2009-12-07,7.26,0.22,2.66
"1140",2009-12-08,7.31,0.23,2.67
"1141",2009-12-09,7.26,0.23,2.69
"1142",2009-12-10,7.18,0.23,2.71
"1143",2009-12-11,7.09,0.22,2.72
"1144",2009-12-14,6.97,0.21,2.69
"1145",2009-12-15,6.86,0.2,2.72
"1146",2009-12-16,6.82,0.21,2.76
"1147",2009-12-17,6.91,0.21,2.73
"1148",2009-12-18,6.84,0.2,2.73
"1149",2009-12-21,6.72,0.17,2.8
"1150",2009-12-22,6.65,0.17,2.81
"1151",2009-12-23,6.6,0.18,2.81
"1152",2009-12-24,6.54,0.2,2.82
"1153",2009-12-29,6.49,0.15,2.73
"1154",2009-12-30,6.5,0.2,2.72
"1155",2009-12-31,6.39,0.19,2.71
"1156",2010-01-04,6.34,0.17,2.76
"1157",2010-01-05,6.3,0.18,2.76
"1158",2010-01-06,6.17,0.19,2.84
"1159",2010-01-07,6.03,0.2,2.82
"1160",2010-01-08,6.02,0.2,2.87
"1161",2010-01-11,5.99,0.21,2.9
"1162",2010-01-12,6.07,0.2,2.82
"1163",2010-01-13,6.03,0.19,2.83
"1164",2010-01-14,6.04,0.2,2.82
"1165",2010-01-15,6.1,0.19,2.81
"1166",2010-01-19,6.11,0.19,2.8
"1167",2010-01-20,6.16,0.2,2.76
"1168",2010-01-21,6.24,0.19,2.75
"1169",2010-01-22,6.36,0.19,2.78
"1170",2010-01-25,6.42,0.19,2.8
"1171",2010-01-26,6.44,0.18,2.78
"1172",2010-01-27,6.41,0.17,2.76
"1173",2010-01-28,6.41,0.17,2.81
"1174",2010-01-29,6.46,0.17,2.81
"1175",2010-02-01,6.54,0.15,2.82
"1176",2010-02-02,6.54,0.15,2.81
"1177",2010-02-03,6.46,0.15,2.85
"1178",2010-02-04,6.59,0.16,2.82
"1179",2010-02-05,6.81,0.15,2.82
"1180",2010-02-08,6.85,0.13,2.83
"1181",2010-02-09,6.88,0.13,2.83
"1182",2010-02-10,6.93,0.14,2.81
"1183",2010-02-11,6.98,0.14,2.82
"1184",2010-02-12,7.03,0.15,2.85
"1185",2010-02-16,7.02,0.15,2.84
"1186",2010-02-17,6.8,0.15,2.87
"1187",2010-02-18,6.65,0.15,2.89
"1188",2010-02-19,6.56,0.14,2.83
"1189",2010-02-22,6.5,0.14,2.89
"1190",2010-02-23,6.6,0.13,2.82
"1191",2010-02-24,6.58,0.13,2.83
"1192",2010-02-25,6.65,0.12,2.82
"1193",2010-02-26,6.66,0.12,2.8
"1194",2010-03-01,6.66,0.12,2.81
"1195",2010-03-02,6.58,0.11,2.82
"1196",2010-03-03,6.54,0.11,2.81
"1197",2010-03-04,6.49,0.11,2.75
"1198",2010-03-05,6.37,0.1,2.78
"1199",2010-03-08,6.27,0.09,2.82
"1200",2010-03-09,6.23,0.1,2.82
"1201",2010-03-10,6.16,0.11,2.81
"1202",2010-03-11,6.15,0.1,2.76
"1203",2010-03-12,6.11,0.11,2.74
"1204",2010-03-15,6.12,0.09,2.75
"1205",2010-03-16,6.16,0.1,2.73
"1206",2010-03-17,6.11,0.12,2.7
"1207",2010-03-18,6.02,0.11,2.7
"1208",2010-03-19,5.98,0.12,2.68
"1209",2010-03-22,6.02,0.13,2.66
"1210",2010-03-23,6,0.14,2.67
"1211",2010-03-24,5.85,0.14,2.76
"1212",2010-03-25,5.78,0.15,2.81
"1213",2010-03-26,5.8,0.15,2.82
"1214",2010-03-29,5.79,0.14,2.84
"1215",2010-03-30,5.77,0.13,2.82
"1216",2010-03-31,5.84,0.13,2.82
"1217",2010-04-01,5.82,0.13,2.84
"1218",2010-04-06,5.65,0.12,2.84
"1219",2010-04-07,5.72,0.13,2.83
"1220",2010-04-08,5.7,0.12,2.82
"1221",2010-04-09,5.68,0.14,2.82
"1222",2010-04-12,5.68,0.14,2.8
"1223",2010-04-13,5.66,0.14,2.77
"1224",2010-04-14,5.57,0.14,2.81
"1225",2010-04-15,5.52,0.14,2.82
"1226",2010-04-16,5.57,0.15,2.81
"1227",2010-04-19,5.59,0.15,2.82
"1228",2010-04-20,5.54,0.15,2.77
"1229",2010-04-21,5.55,0.16,2.74
"1230",2010-04-22,5.5,0.16,2.73
"1231",2010-04-23,5.44,0.16,2.74
"1232",2010-04-26,5.42,0.16,2.74
"1233",2010-04-27,5.55,0.17,2.68
"1234",2010-04-28,5.51,0.18,2.77
"1235",2010-04-29,5.54,0.17,2.75
"1236",2010-04-30,5.61,0.19,2.72
"1237",2010-05-04,5.68,0.19,2.67
"1238",2010-05-05,5.91,0.21,2.7
"1239",2010-05-06,6.26,0.26,2.66
"1240",2010-05-07,6.47,0.3,2.62
"1241",2010-05-10,6.25,0.26,2.7
"1242",2010-05-11,6.34,0.26,2.71
"1243",2010-05-12,6.18,0.27,2.67
"1244",2010-05-13,6.14,0.28,2.68
"1245",2010-05-14,6.33,0.29,2.65
"1246",2010-05-17,6.36,0.3,2.66
"1247",2010-05-18,6.46,0.29,2.62
"1248",2010-05-19,6.59,0.31,2.56
"1249",2010-05-20,6.92,0.31,2.49
"1250",2010-05-21,7.02,0.33,2.44
"1251",2010-05-24,6.97,0.34,2.46
